Intersection Type, Street Number,Nearest street number intersection,Latitude, Longitude,roundabout flag,2012 accidents,2013 accidents,2014 accidents,2015 accidents,Total accidents
3,01562,05122,45 30.3609,-122 32.1564,0,0,0,1,2,3
3,00212,00300,45 27.4414,-122 42.1316,0,0,0,1,0,1
2,00710,05130,45 28.5638,-122 31.4339,0,0,0,1,0,1
3,01311,00110,45 33.457,-122 34.1651,0,0,0,1,0,1
3,00235,01023,45 28.1066,-122 24.4997,0,0,0,2,1,3
3,00322,09454,45 32.303,-122 40.2117,0,0,0,1,0,1
3,01005,05003,45 32.115,-122 39.4561,0,0,0,1,0,1
1,00461,01938,45 34.1185,-122 39.5685,0,0,0,1,0,1
1,02210,05081,45 33.725,-122 34.4687,0,0,0,1,1,2
3,00612,02301,45 30.1625,-122 26.5069,0,0,0,2,0,2
3,00614,05087,45 30.1642,-122 34.2406,0,0,0,2,4,6
1,00132,01558,45 35.5401,-122 44.544,0,0,0,2,1,3
3,01055,05012,45 29.2521,-122 39.1153,0,0,0,2,0,2
3,00251,06013,45 26.1603,-122 41.3313,0,0,0,1,0,1
1,01432,02904,45 35.4685,-122 45.3922,0,0,0,2,4,6
3,00922,05152,45 31.3522,-122 30.2394,0,0,0,1,0,1
1,01403,05054,45 29.4857,-122 36.2582,0,0,0,1,0,1
1,02205,05029,45 30.5146,-122 38.996,0,0,0,1,0,1
1,02326,05075,45 30.02,-122 35.902,0,0,0,1,0,1
0,01311,00000,45 34.1933,-122 36.3817,0,0,0,2,1,3
1,00287,05054,45 29.4369,-122 36.2583,0,0,0,1,0,1
3,01034,05082,45 28.1214,-122 34.4455,0,0,0,3,2,5
3,00116,02638,45 34.567,-122 44.3311,0,0,0,1,0,1
1,05039,01021,45 30.3159,-122 37.2185,0,0,0,1,0,1
1,00260,01312,45 34.5663,-122 41.2052,0,0,0,1,0,1
1,01406,05066,45 28.257,-122 35.4513,0,0,0,1,0,1
3,01019,05113,45 28.5844,-122 32.4988,0,0,0,2,0,2
1,02210,05088,45 33.1834,-122 34.1965,0,0,0,1,0,1
3,01426,05012,45 30.2835,-122 32.529,0,0,0,1,0,1
1,00626,05062,45 28.3297,-122 35.5877,0,0,0,1,0,1
3,01301,08213,45 30.2375,-122 23.5986,0,0,0,2,0,2
1,01804,02624,45 31.2167,-122 21.788,0,0,0,1,0,1
3,01923,05282,45 29.1764,-122 22.2183,0,0,0,2,0,2
3,02218,05199,45 31.885,-122 27.3115,0,0,0,1,1,2
1,00829,05079,45 32.5341,-122 34.5445,0,0,0,1,0,1
3,02210,05030,45 31.4867,-122 38.416,0,0,0,1,0,1
1,01003,05049,45 26.2239,-122 43.3744,0,0,0,1,0,1
1,01538,05023,45 33.1109,-122 38.3101,0,0,0,1,0,1
1,00134,05017,45 31.1727,-122 38.5476,0,0,0,1,0,1
3,02259,05013,45 31.832,-122 32.4905,0,0,0,2,0,2
3,00212,00831,45 29.4233,-122 40.3862,0,0,0,1,0,1
3,02903,05105,45 35.4837,-122 47.384,0,0,0,1,0,1
3,00116,00812,45 35.3751,-122 44.1099,0,0,0,1,1,2
3,05045,00405,45 28.203,-122 43.2335,0,0,0,1,0,1
3,01005,05076,45 32.095,-122 35.665,0,0,0,1,0,1
1,01412,05039,45 31.4557,-122 37.227,0,0,0,1,0,1
1,02401,05011,45 27.4643,-122 39.1795,0,0,0,1,1,2
1,00719,05015,45 33.4166,-122 38.589,0,0,0,1,0,1
3,00486,05019,45 31.2468,-122 41.2492,0,0,0,1,0,1
1,02702,05003,45 30.5691,-122 39.4602,0,0,0,2,0,2
5,01717,02607,45 32.2828,-122 41.4924,0,0,0,1,0,1
3,01091,02675,45 35.3355,-122 40.5342,0,0,0,1,1,2
3,02317,02961,45 26.3631,-122 40.2559,0,0,0,1,0,1
1,00925,05089,45 33.2395,-122 34.1674,0,0,0,1,0,1
1,01605,05080,45 31.5375,-122 34.5153,0,0,0,1,1,2
1,00816,05017,45 31.3251,-122 41.1791,0,0,0,1,0,1
6,01605,02210,45 31.5417,-122 37.503,0,0,0,1,0,1
2,01110,05005,45 31.4105,-122 40.3218,0,0,0,1,0,1
1,02620,05022,45 32.349,-122 38.3477,0,0,0,1,1,2
1,00716,05062,45 27.1483,-122 44.2707,0,0,0,1,0,1
1,02702,05011,45 31.1062,-122 41.053,0,0,0,1,0,1
1,00129,00260,45 35.432,-122 41.2053,0,0,0,1,1,2
3,01005,05010,45 32.099,-122 39.2004,0,0,0,4,0,4
3,01035,05162,45 28.1312,-122 29.4823,0,0,0,2,1,3
3,01432,05046,45 34.1044,-122 36.5574,0,0,0,1,0,1
2,00111,00113,45 31.5021,-122 25.367,0,0,0,1,0,1
3,00458,05107,45 30.4553,-122 33.1134,0,0,0,1,0,1
3,02303,05164,45 30.615,-122 29.4186,0,0,0,1,0,1
3,00206,00152,45 34.538,-122 36.2159,0,0,0,1,0,1
3,00831,05009,45 31.5822,-122 40.4711,0,0,0,2,1,3
1,00925,05017,45 33.2289,-122 38.5202,0,0,0,1,0,1
3,00500,02227,45 31.4877,-122 42.3342,0,0,0,1,0,1
4,02652,05039,45 32.3955,-122 37.1941,0,0,0,1,0,1
3,00818,02155,45 32.2253,-122 40.738,0,0,0,1,0,1
3,00145,08024,45 31.2641,-122 23.4597,0,0,0,1,0,1
3,01814,05108,45 31.413,-122 33.521,0,0,0,1,0,1
3,00191,07005,45 29.3509,-122 28.2162,0,0,0,1,0,1
3,01008,01923,45 29.3358,-122 24.481,0,0,0,1,1,2
1,00122,00608,45 28.933,-122 19.3543,0,0,0,1,1,2
3,01010,05192,45 32.115,-122 27.5571,0,0,0,2,1,3
1,00824,05141,45 28.3748,-122 31.495,0,0,0,1,0,1
4,00472,00110,45 33.5115,-122 34.3158,0,0,0,1,0,1
4,00472,00114,45 33.5115,-122 34.3158,0,0,0,1,0,1
1,02237,01571,45 33.1664,-122 40.3184,0,0,0,1,0,1
3,02950,09565,45 30.5484,-122 41.3515,0,0,0,1,0,1
3,00305,09517,45 31.5613,-122 37.105,0,0,0,1,0,1
1,01311,05035,45 33.4584,-122 37.4306,0,0,0,1,0,1
3,00604,05082,45 31.2852,-122 34.4458,0,0,0,1,2,3
3,01426,05119,45 30.2824,-122 32.268,0,0,0,1,0,1
1,02328,05026,45 32.1469,-122 38.2082,0,0,0,1,0,1
1,01066,01338,45 30.812,-122 40.3923,0,0,0,1,0,1
3,02323,05072,45 31.1487,-122 35.202,0,0,0,1,0,1
1,02231,05032,45 30.2259,-122 37.5765,0,0,0,1,0,1
3,00626,00817,45 28.698,-122 29.1799,0,0,0,1,1,2
3,01005,01209,45 32.084,-122 34.3326,0,0,0,3,3,6
3,05033,09512,45 34.203,-122 37.4672,0,0,0,4,3,7
3,00441,02224,45 38.1009,-122 51.4702,0,0,0,1,0,1
1,00106,05058,45 32.3217,-122 36.1275,0,0,0,1,1,2
3,01038,01432,45 35.1211,-122 44.1463,0,0,0,1,0,1
3,00204,01919,45 34.4249,-122 41.5007,0,0,0,1,0,1
1,00725,05057,45 31.2984,-122 36.1953,0,0,0,1,0,1
1,00604,05009,45 31.2764,-122 39.2391,0,0,0,2,1,3
1,01928,05031,45 31.1447,-122 37.5882,0,0,0,1,1,2
1,00213,01919,45 27.502,-122 20.1285,0,0,0,1,0,1
1,05072,00626,45 28.3316,-122 35.296,0,0,0,1,0,1
1,01820,05018,45 31.5554,-122 41.2242,0,0,0,3,0,3
5,02324,05019,45 32.829,-122 41.2658,0,0,0,1,0,1
1,00221,05070,45 32.5871,-122 35.2847,0,0,0,1,0,1
3,05031,01940,45 29.4909,-122 38.081,0,0,0,1,0,1
3,00922,06130,45 31.3494,-122 31.4389,0,0,0,1,0,1
1,01906,02702,45 31.818,-122 40.5141,0,0,0,1,0,1
3,00143,00806,45 32.3942,-122 23.5524,0,0,0,1,1,2
1,02158,05017,45 29.5084,-122 38.5381,0,0,0,2,0,2
3,02225,05135,45 33.99,-122 31.2654,0,0,0,1,0,1
1,00452,05012,45 33.479,-122 39.1117,0,0,0,1,1,2
1,00801,00904,45 33.283,-122 40.849,0,0,0,1,0,1
1,00283,05070,45 31.2319,-122 35.2722,0,0,0,1,1,2
3,02162,02207,45 29.3432,-122 44.3711,0,0,0,1,0,1
3,02158,05136,45 29.5059,-122 31.2476,0,0,0,2,0,2
1,01304,08208,45 30.1054,-122 25.3442,0,0,0,1,0,1
3,01434,05052,45 29.2076,-122 36.3209,0,0,0,1,0,1
2,00163,02332,45 35.1916,-122 42.4184,0,0,0,1,0,1
5,00480,09577,45 32.4837,-122 40.994,0,0,0,2,1,3
3,00202,05223,45 33.1601,-122 26.621,0,0,0,1,1,2
1,00119,09456,45 36.4895,-122 40.5214,0,0,0,1,0,1
1,02620,05028,45 32.406,-122 38.1212,0,0,0,1,0,1
1,01311,05062,45 33.4589,-122 35.5737,0,0,0,1,0,1
3,00932,05121,45 30.2313,-122 32.2019,0,0,0,1,0,1
3,01019,05118,45 28.5905,-122 32.3118,0,0,0,1,0,1
3,01322,01938,45 34.1179,-122 41.577,0,0,0,1,0,1
1,02259,05034,45 31.951,-122 37.4638,0,0,0,1,0,1
3,01590,02504,45 32.4078,-122 40.496,0,0,0,1,0,1
3,01519,02207,45 32.5784,-122 25.534,0,0,0,3,0,3
3,02203,02209,45 31.855,-122 24.2571,0,0,0,1,1,2
1,00816,05039,45 31.325,-122 37.2282,0,0,0,3,0,3
3,01814,05082,45 31.4218,-122 34.4451,0,0,0,2,3,5
1,01564,05013,45 27.5926,-122 39.1078,0,0,0,1,1,2
1,00425,05011,45 30.2087,-122 39.1704,0,0,0,1,1,2
3,00852,01092,45 27.4718,-122 36.1293,0,0,0,1,0,1
3,02402,02415,45 35.1627,-122 39.5373,0,0,0,1,0,1
3,02101,08419,45 29.022,-122 25.2285,0,0,0,1,0,1
3,01401,02213,45 29.4624,-122 44.3108,0,0,0,2,0,2
1,02338,02638,45 35.681,-122 44.5636,0,0,0,1,0,1
1,00430,00455,45 35.3393,-122 43.2701,0,0,0,1,0,1
4,09010,09442,45 32.272,-122 40.4679,0,0,0,1,0,1
1,01513,01906,45 30.5857,-122 40.5664,0,0,0,1,0,1
3,01506,05182,45 30.4913,-122 28.326,0,0,0,3,2,5
4,02309,05049,45 30.5507,-122 36.4517,0,0,0,1,0,1
3,02259,05021,45 31.956,-122 38.4047,0,0,0,1,0,1
1,01028,05058,45 30.4262,-122 36.1292,0,0,0,1,0,1
3,00745,09531,45 33.224,-122 33.4406,0,0,0,1,0,1
3,00322,09427,45 33.2579,-122 40.4251,0,0,0,1,1,2
3,00228,02235,45 36.2489,-122 51.2492,0,0,0,1,0,1
3,00403,09206,45 32.2516,-122 25.2873,0,0,0,1,1,2
1,02210,05067,45 32.4643,-122 35.3953,0,0,0,1,2,3
1,01318,05047,45 32.4903,-122 36.5295,0,0,0,1,0,1
4,02126,05062,45 29.4481,-122 35.5786,0,0,0,1,0,1
3,00105,05181,45 31.1635,-122 28.3765,0,0,0,1,0,1
1,00276,05015,45 34.2936,-122 39.019,0,0,0,1,1,2
1,02331,05017,45 28.3861,-122 38.5336,0,0,0,1,0,1
1,01005,02402,45 32.113,-122 39.4196,0,0,0,1,2,3
1,02659,05021,45 30.722,-122 38.4065,0,0,0,1,1,2
4,00852,01704,45 27.569,-122 36.2701,0,0,0,1,0,1
1,01814,00127,45 31.4315,-122 39.5674,0,0,0,1,0,1
3,00809,02504,45 34.4554,-122 40.562,0,0,0,1,0,1
3,00852,01406,45 28.205,-122 36.3363,0,0,0,1,0,1
3,01114,02402,45 32.5093,-122 39.4174,0,0,0,4,1,5
1,00111,05008,45 33.3281,-122 39.2714,0,0,0,1,1,2
3,00921,05082,45 28.2667,-122 34.446,0,0,0,3,1,4
1,01903,05173,45 31.4506,-122 29.603,0,0,0,1,0,1
1,00267,05074,45 32.753,-122 35.1386,0,0,0,2,0,2
3,02210,05108,45 33.3084,-122 33.602,0,0,0,1,0,1
5,00266,09556,45 30.2886,-122 41.764,0,0,0,2,1,3
1,05013,09510,45 31.4671,-122 39.915,0,0,0,1,0,1
1,02237,05020,45 33.1566,-122 38.4153,0,0,0,1,0,1
3,01055,05029,45 29.2511,-122 38.821,0,0,0,1,0,1
3,02259,05078,45 31.90,-122 34.5973,0,0,0,1,0,1
1,00607,01571,45 34.1833,-122 40.3312,0,0,0,1,0,1
3,01008,01914,45 28.5546,-122 24.226,0,0,0,1,0,1
3,01975,05138,45 33.171,-122 31.1609,0,0,0,1,0,1
3,00742,02274,45 26.247,-122 42.3474,0,0,0,1,0,1
1,00829,05036,45 32.5379,-122 37.338,0,0,0,1,0,1
1,01943,05023,45 33.1953,-122 38.3097,0,0,0,1,1,2
1,00111,00000,45 34.1933,-122 36.3817,0,0,0,1,0,1
3,00421,00508,45 27.5073,-122 43.48,0,0,0,1,0,1
1,02208,06138,45 32.1458,-122 31.1362,0,0,0,1,0,1
3,00486,05114,45 31.2391,-122 32.4204,0,0,0,1,0,1
3,01008,08401,45 29.5138,-122 24.429,0,0,0,1,0,1
3,01940,05140,45 29.5482,-122 31.954,0,0,0,1,2,3
4,02334,09615,45 28.496,-122 41.799,0,0,0,1,0,1
1,01305,05036,45 29.5927,-122 37.3439,0,0,0,2,1,3
3,02107,05092,45 28.5065,-122 34.691,0,0,0,2,0,2
1,01426,05043,45 30.2877,-122 37.522,1,0,0,1,0,1
1,01928,05028,45 31.1461,-122 38.1428,0,0,0,1,0,1
1,00104,01002,45 33.5922,-122 40.126,0,0,0,1,0,1
3,01646,00152,45 30.4599,-122 30.1309,0,0,0,1,0,1
3,02205,05033,45 30.5153,-122 37.5143,0,0,0,1,0,1
1,00464,05050,45 30.1237,-122 36.3962,0,0,0,4,3,7
3,01526,05182,45 30.378,-122 28.3254,0,0,0,1,0,1
3,00614,05066,45 30.1934,-122 35.4401,0,0,0,1,0,1
1,00928,02144,45 32.3426,-122 39.5086,0,0,0,1,0,1
3,02201,05082,45 32.2186,-122 34.4419,0,0,0,1,1,2
1,01119,05045,45 28.3939,-122 43.2331,0,0,0,1,0,1
1,00104,01811,45 33.5884,-122 41.2464,0,0,0,1,0,1
3,01432,01582,45 35.07,-122 43.3702,0,0,0,1,0,1
3,00322,09701,45 36.532,-122 41.107,0,0,0,1,0,1
3,00122,01918,45 28.5471,-122 19.3581,0,0,0,1,0,1
3,01019,05119,45 28.5917,-122 32.276,0,0,0,2,0,2
3,00508,05033,45 28.689,-122 42.369,0,0,0,1,0,1
1,01934,02241,45 35.3289,-122 44.3661,0,0,0,1,0,1
1,01213,05018,45 34.1625,-122 38.4788,0,0,0,1,0,1
4,02662,05082,45 33.2924,-122 34.4284,0,0,0,1,1,2
1,01057,05128,45 31.4799,-122 31.5237,0,0,0,1,0,1
1,02273,05016,45 33.3721,-122 38.5542,0,0,0,1,0,1
1,00221,05063,45 32.5871,-122 35.5404,0,0,0,1,0,1
1,01562,05089,45 30.3625,-122 34.1964,0,0,0,1,0,1
1,02245,05015,45 27.5412,-122 39.363,0,0,0,1,0,1
3,09101,09102,45 36.211,-122 40.5832,0,0,0,1,0,1
5,01432,01817,45 35.2196,-122 44.5621,0,0,0,2,0,2
3,00812,01920,45 29.4956,-122 26.3238,0,0,0,1,0,1
3,00261,05028,45 32.2578,-122 38.1215,0,0,0,1,0,1
1,00636,05004,45 30.1762,-122 39.4273,0,0,0,1,1,2
3,00190,05195,45 31.5169,-122 27.4387,0,0,0,1,0,1
4,00267,00818,45 32.607,-122 40.703,0,0,0,1,1,2
1,00807,00918,45 32.4507,-122 23.2902,0,0,0,1,1,2
1,02328,05044,45 32.1599,-122 37.446,0,0,0,1,1,2
3,00486,05082,45 31.2483,-122 34.4459,0,0,0,3,2,5
3,01802,05122,45 31.1096,-122 32.1599,0,0,0,2,2,4
1,01591,05084,45 31.083,-122 34.3762,0,0,0,1,0,1
1,02620,05010,45 32.365,-122 39.2002,0,0,0,2,2,4
1,02702,05012,45 31.1158,-122 41.423,0,0,0,1,0,1
1,01432,01713,45 35.3237,-122 45.2511,0,0,0,1,3,4
1,00614,05045,45 30.1902,-122 36.5811,0,0,0,1,0,1
3,01928,05122,45 31.1347,-122 32.1598,0,0,0,1,0,1
5,00267,01426,45 30.2886,-122 41.764,0,0,0,2,0,2
3,00443,07053,45 31.4829,-122 44.695,0,0,0,1,0,1
3,00267,05122,45 32.593,-122 32.1545,0,0,0,1,1,2
3,01001,05162,45 29.5312,-122 29.4872,0,0,0,1,0,1
3,02285,02288,45 27.5265,-122 40.899,0,0,0,1,0,1
1,01004,01919,45 34.5762,-122 41.5003,0,0,0,1,0,1
1,01057,05081,45 31.4867,-122 34.4803,0,0,0,1,0,1
5,02507,09801,45 32.129,-122 41.5594,0,0,0,2,2,4
1,01513,05014,45 30.4651,-122 39.592,0,0,0,1,0,1
3,09009,09452,45 30.2521,-122 40.1479,0,0,0,1,0,1
1,00429,01432,45 35.415,-122 45.3395,0,0,0,1,1,2
1,02237,05040,45 33.133,-122 37.2072,0,0,0,1,0,1
1,05019,00212,45 27.5706,-122 41.5061,0,0,0,1,0,1
3,01814,06106,45 31.4111,-122 33.126,0,0,0,1,0,1
3,00904,00928,45 32.3415,-122 40.999,0,0,0,1,0,1
1,02620,06103,45 32.306,-122 33.2347,0,0,0,1,1,2
3,00612,02211,45 30.1622,-122 26.219,0,0,0,1,0,1
4,02259,05028,45 31.953,-122 38.1437,0,0,0,2,0,2
1,01807,05039,45 28.1631,-122 37.2136,0,0,0,1,0,1
3,01055,05062,45 29.2495,-122 35.5633,0,0,0,1,1,2
3,00302,09439,45 31.1665,-122 39.5678,0,0,0,1,0,1
3,01643,01940,45 30.566,-122 39.3376,0,0,0,1,1,2
3,05257,08024,45 31.2761,-122 23.5432,0,0,0,1,0,1
3,00464,05162,45 30.987,-122 29.4859,0,0,0,1,0,1
1,00614,05048,45 30.1906,-122 36.4668,0,0,0,3,1,4
1,00801,02639,45 33.286,-122 40.02,0,0,0,1,1,2
3,01918,02343,45 28.4994,-122 42.5833,0,0,0,1,0,1
1,00929,01110,45 31.4064,-122 39.3843,0,0,0,1,2,3
4,01028,05050,45 30.4294,-122 36.4174,0,0,0,1,1,2
1,02322,05042,45 32.2053,-122 37.1172,0,0,0,1,0,1
3,01321,05102,45 32.3195,-122 33.2848,0,0,0,1,0,1
1,02309,05037,45 30.5408,-122 37.3309,0,0,0,1,0,1
1,01023,02112,45 29.1255,-122 24.4982,0,0,0,1,0,1
1,00283,02210,45 31.2247,-122 39.1298,0,0,0,2,2,4
3,01342,01344,45 33.4036,-122 34.4254,0,0,0,1,0,1
3,00213,00401,45 31.4778,-122 24.2163,0,0,0,1,0,1
3,00824,05135,45 28.368,-122 31.2798,0,0,0,1,1,2
1,01321,05008,45 32.3159,-122 39.2715,0,0,0,1,0,1
3,00305,09525,45 32.2884,-122 33.3511,0,0,0,1,0,1
1,00221,05011,45 32.5814,-122 39.1702,0,0,0,2,0,2
3,02261,06032,45 30.3429,-122 37.5373,0,0,0,1,0,1
1,00261,05021,45 32.2579,-122 38.3927,0,0,0,1,0,1
1,00829,05017,45 32.5366,-122 38.5398,0,0,0,1,0,1
1,00816,05014,45 31.3272,-122 41.696,0,0,0,1,0,1
3,00508,05032,45 28.761,-122 42.3337,0,0,0,1,0,1
3,00831,00143,45 31.791,-122 40.1847,0,0,0,1,0,1
1,00812,02329,45 35.4159,-122 44.2831,0,0,0,1,0,1
1,01203,05011,45 33.5245,-122 39.1477,0,0,0,1,0,1
3,09491,09492,45 30.983,-122 40.2373,0,0,0,1,0,1
3,00331,00647,45 28.2186,-122 31.3343,0,0,0,1,0,1
1,00268,05050,45 30.349,-122 36.4056,0,0,0,1,1,2
3,01562,05012,45 30.3626,-122 39.1328,0,0,0,1,0,1
1,02260,05041,45 29.495,-122 37.1406,0,0,0,1,1,2
1,00453,02402,45 31.5857,-122 39.4197,0,0,0,2,0,2
3,01005,05016,45 32.101,-122 38.5812,0,0,0,1,1,2
1,00725,05008,45 31.3022,-122 39.2754,0,0,0,1,1,2
1,00221,05073,45 32.5868,-122 35.1627,0,0,0,1,0,1
1,01940,09715,45 29.506,-122 33.5951,0,0,0,3,0,3
1,02259,05019,45 31.955,-122 38.4751,0,0,0,1,1,2
1,00221,05156,45 32.599,-122 30.895,0,0,0,1,1,2
1,05136,01940,45 29.5228,-122 31.2478,0,0,0,1,0,1
3,01691,05115,45 33.350,-122 32.3902,0,0,0,1,0,1
1,01321,05111,45 32.3144,-122 32.5599,0,0,0,1,0,1
1,00283,05085,45 31.2194,-122 34.336,0,0,0,1,0,1
3,02205,05201,45 32.1483,-122 27.2395,0,0,0,1,1,2
3,01989,02300,45 32.391,-122 45.4732,0,0,0,1,0,1
3,01905,05116,45 29.1783,-122 32.3613,0,0,0,1,0,1
0,01123,00000,45 34.1933,-122 36.3817,0,0,0,1,1,2
1,01423,05026,45 34.1381,-122 38.2114,0,0,0,1,0,1
1,00604,05020,45 31.2751,-122 38.4375,0,0,0,2,2,4
3,00209,06054,45 29.3261,-122 43.5871,0,0,0,1,0,1
3,01439,06025,45 31.469,-122 42.1325,0,0,0,1,0,1
3,02656,05135,45 33.2688,-122 31.2583,0,0,0,1,0,1
3,02214,07421,45 28.5376,-122 25.1596,0,0,0,1,0,1
1,01073,01914,45 30.785,-122 42.4758,0,0,0,1,1,2
1,02214,05033,45 29.174,-122 37.5309,0,0,0,1,0,1
0,00323,00000,45 32.207,-122 35.3636,0,0,0,1,0,1
1,00112,02234,45 33.5592,-122 40.2976,0,0,0,1,0,1
3,00306,09481,45 29.3651,-122 40.2532,0,0,0,1,0,1
1,01061,05015,45 34.637,-122 39.012,0,0,0,1,0,1
3,01405,02217,45 32.044,-122 21.4433,0,0,0,1,0,1
3,02112,05082,45 29.1169,-122 34.4395,0,0,0,1,1,2
3,01528,05035,45 30.3882,-122 37.4315,0,0,0,1,0,1
3,00403,09301,45 32.2182,-122 27.1505,0,0,0,1,0,1
1,00267,05086,45 32.585,-122 34.2818,0,0,0,1,0,1
1,01439,05012,45 31.4825,-122 41.024,0,0,0,2,0,2
1,02955,07006,45 35.518,-122 39.3857,0,0,0,1,1,2
1,01528,05018,45 30.5819,-122 41.3601,0,0,0,1,0,1
3,00432,05136,45 29.3588,-122 31.248,0,0,0,2,1,3
3,00709,06401,45 29.4814,-122 23.4328,0,0,0,1,0,1
6,00106,02210,45 32.3206,-122 36.1641,0,0,0,2,0,2
3,01432,05057,45 34.37,-122 36.1583,0,0,0,1,1,2
1,02118,05043,45 28.5283,-122 37.651,0,0,0,1,1,2
1,02702,05037,45 30.5664,-122 37.3308,0,0,0,1,0,1
3,00919,05092,45 29.3319,-122 34.671,0,0,0,1,0,1
0,02204,00000,45 32.207,-122 35.3636,0,0,0,1,0,1
3,01814,05102,45 31.4107,-122 33.2921,0,0,0,2,0,2
3,00457,05089,45 27.4109,-122 34.1941,0,0,0,1,0,1
0,00213,00000,45 32.207,-122 35.3636,0,0,0,1,0,1
3,00604,05021,45 31.2698,-122 41.3962,0,0,0,1,0,1
1,02260,05099,45 29.373,-122 33.4392,0,0,0,1,0,1
1,02231,05006,45 30.2388,-122 41.342,0,0,0,1,0,1
1,02309,05014,45 31.1117,-122 41.1288,0,0,0,1,0,1
1,00257,02506,45 34.5625,-122 43.3409,0,0,0,1,0,1
1,01021,00831,45 30.3422,-122 40.3707,0,0,0,1,0,1
0,02639,00000,45 35.4756,-122 43.3542,0,0,0,1,0,1
1,05082,00827,45 29.3885,-122 34.4347,0,0,0,1,0,1
1,02214,05084,45 29.1666,-122 34.3649,0,0,0,1,1,2
3,OH092,02121,45 42.2631,-122 52.2143,0,0,0,1,0,1
1,01528,05034,45 30.3882,-122 37.465,0,0,0,1,0,1
3,00303,05056,45 29.1337,-122 44.541,0,0,0,2,1,3
3,02231,02614,45 30.2325,-122 40.3327,0,0,0,1,0,1
3,01706,02624,45 31.867,-122 20.3573,0,0,0,1,0,1
1,09434,02620,45 32.373,-122 39.5659,0,0,0,1,1,2
4,01432,00502,45 34.3766,-122 41.5342,0,0,0,1,0,1
4,02523,01584,45 30.5688,-122 41.483,0,0,0,1,0,1
1,02237,05075,45 33.1384,-122 35.865,0,0,0,1,0,1
1,00508,05036,45 28.39,-122 42.508,0,0,0,1,0,1
1,01506,01077,45 29.2524,-122 39.1573,0,0,0,2,0,2
1,01019,05064,45 27.4753,-122 35.5134,0,0,0,1,0,1
1,01305,05039,45 29.5926,-122 37.2143,0,0,0,1,1,2
1,09617,02207,45 30.2997,-122 44.1068,0,0,0,1,1,2
3,09609,02950,45 30.3116,-122 43.5739,0,0,0,1,0,1
1,09600,05013,45 30.5341,-122 41.1821,0,0,0,3,1,4
3,01055,05018,45 29.2517,-122 38.5043,0,0,0,1,2,3
1,00270,00473,45 34.2403,-122 40.1463,0,0,0,1,0,1
1,01581,02225,45 33.763,-122 40.4735,0,0,0,1,0,1
1,00928,02639,45 32.3423,-122 39.600,0,0,0,1,0,1
4,02703,01317,45 33.1793,-122 43.5996,0,0,0,1,0,1
1,02210,05017,45 31.2927,-122 38.5469,0,0,0,1,1,2
1,01702,01940,45 29.380,-122 29.3228,0,0,0,1,1,2
6,02210,05010,45 31.1735,-122 39.2034,0,0,0,1,0,1
1,00134,05080,45 31.1606,-122 34.5329,0,0,0,1,0,1
3,00430,00612,45 30.1745,-122 24.3136,0,0,0,1,1,2
3,00112,01002,45 32.1523,-122 24.5402,0,0,0,1,0,1
1,02326,05078,45 30.02,-122 34.5842,0,0,0,2,1,3
1,00287,05092,45 29.4015,-122 34.664,0,0,0,1,0,1
1,02290,02289,45 33.822,-122 46.2802,0,0,0,1,0,1
1,05082,02210,45 33.878,-122 34.4312,0,0,0,1,0,1
3,00745,09753,45 33.4879,-122 33.3589,0,0,0,2,0,2
3,00436,01112,45 35.1914,-122 45.868,0,0,0,1,0,1
3,02126,05057,45 29.4594,-122 36.161,0,0,0,1,0,1
1,01432,01010,45 37.1311,-122 46.1722,0,0,0,1,0,1
3,01319,05052,45 28.1378,-122 36.3599,0,0,0,1,0,1
1,09723,02259,45 31.856,-122 33.5258,0,0,0,1,2,3
1,01319,05039,45 28.1379,-122 37.2132,0,0,0,1,0,1
3,01528,05140,45 30.422,-122 31.1096,0,0,0,1,0,1
3,00268,01567,45 30.567,-122 39.152,0,0,0,1,0,1
1,02122,01432,45 35.5313,-122 45.4064,0,0,0,1,0,1
3,00303,01109,45 28.4786,-122 42.784,0,0,0,1,0,1
1,01076,02642,45 35.249,-122 42.3305,0,0,0,1,0,1
3,01432,05032,45 34.2236,-122 37.5757,0,0,0,1,1,2
1,00221,05080,45 32.5852,-122 34.507,0,0,0,1,0,1
3,01938,02144,45 34.1187,-122 39.5296,0,0,0,1,0,1
3,02659,05006,45 30.745,-122 39.3514,0,0,0,1,0,1
3,00627,02324,45 29.502,-122 22.3622,0,0,0,1,0,1
3,00401,01103,45 31.4775,-122 24.175,0,0,0,1,0,1
3,01432,00112,45 34.3799,-122 40.2924,0,0,0,1,0,1
1,00221,05008,45 32.5817,-122 39.2756,0,0,0,1,1,2
1,00925,05009,45 33.2301,-122 39.238,0,0,0,1,0,1
3,00604,05011,45 31.2743,-122 41.142,0,0,0,1,3,4
3,00728,02903,45 33.095,-122 43.4196,0,0,0,1,0,1
3,01809,02638,45 34.2458,-122 43.162,0,0,0,1,1,2
4,01311,01581,45 33.4555,-122 40.4839,0,0,0,1,1,2
3,00457,00552,45 27.4163,-122 33.3681,0,0,0,1,0,1
1,01208,05020,45 31.4251,-122 41.3289,0,0,0,1,0,1
4,00922,05041,45 31.352,-122 37.1635,0,0,0,1,0,1
1,02212,05181,45 32.1359,-122 28.3806,0,0,0,2,1,3
1,02662,05112,45 33.259,-122 32.5082,0,0,0,1,1,2
